,area,year,item_group,area_harvested(ha),laying(1000head),milkanimals(head),prod_popultn,producing_animals/slaughtered(head),production(tonnes),stocks(head),yield(hg/ha),yield/carcass_weight(hg/an),export_quantity,export_value(1000US$),import_quantity,import_value(1000US$),net_export,net_value(1000US$)
628,Ireland,1998,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,5592300.0,0.0,0.0,151994.0,11648.0,1399.0,169.0,150595.0,11479.0
629,Ireland,1998,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,90900.0,0.0,0.0,0.0,52611.0,106743.0,2672.0,5982.0,49939.0,100761.0
630,Ireland,1998,Sugar Crops Primary,32900.0,0.0,0.0,0.0,0.0,1640000.0,0.0,498480.0,0.0,0.0,0.0,806.0,133.0,-806.0,-133.0
631,Ireland,1998,Vegetables Primary,7652.0,0.0,0.0,0.0,0.0,221192.0,0.0,6561988.0,0.0,33412.0,94241.0,101730.0,87402.0,-68318.0,6839.0
632,Ireland,1999,Crops Primary,314353.0,0.0,0.0,0.0,0.0,3723646.0,0.0,762290.0,0.0,46810.0,7202.0,586396.0,88922.0,-539586.0,-81720.0
633,Ireland,1999,Crops Processed,0.0,0.0,0.0,0.0,0.0,1209455.2,0.0,0.0,0.0,327186.0,225355.0,416275.0,125390.0,-89089.0,99965.0
634,Ireland,1999,Fruit Primary,1837.0,0.0,0.0,0.0,0.0,24501.0,0.0,488526.0,0.0,2387.0,2619.0,48445.0,41073.0,-46058.0,-38454.0
635,Ireland,1999,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,8835400.0,0.0,0.0,573992.0,298751.0,8295.0,152030.0,565697.0,146721.0
636,Ireland,1999,Livestock primary,0.0,2900.0,0.0,0.0,15764400.0,792010.0,0.0,109277.0,0.0,61191.0,78895.0,8581.0,9488.0,52610.0,69407.0
637,Ireland,1999,Livestock processed,0.0,0.0,0.0,0.0,0.0,3564404.0,0.0,0.0,0.0,372768.0,837289.0,49621.0,119461.0,323147.0,717828.0
638,Ireland,1999,"Meat, Total",0.0,0.0,0.0,0.0,5703460.0,1024140.0,0.0,0.0,147450.0,158570.0,392633.0,39562.0,95648.0,119008.0,296985.0
639,Ireland,1999,"Milk, Total",0.0,0.0,1198800.0,0.0,0.0,5121100.0,0.0,42719.0,0.0,93103.0,36703.0,326479.0,112157.0,-233376.0,-75454.0
640,Ireland,1999,"Oilcrops, Oil Equivalent",2600.0,0.0,0.0,0.0,0.0,5000.0,0.0,19231.0,0.0,4884.0,1181.0,1108.0,352.0,3776.0,829.0
641,Ireland,1999,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,12825.0,0.0,0.0,1677.0,3629.0,4729.0,7332.0,-3052.0,-3703.0
642,Ireland,1999,"Pulses, Total",4200.0,0.0,0.0,0.0,0.0,18400.0,0.0,84444.0,0.0,368.0,2123.0,22806.0,11768.0,-22438.0,-9645.0
643,Ireland,1999,"Roots and Tubers, Total",17500.0,0.0,0.0,0.0,0.0,559000.0,0.0,319429.0,0.0,7253.0,3368.0,37205.0,15685.0,-29952.0,-12317.0
644,Ireland,1999,Sheep and Goat Meat,0.0,0.0,0.0,0.0,4523400.0,90300.0,0.0,0.0,200.0,55123.0,183926.0,1479.0,3974.0,53644.0,179952.0
645,Ireland,1999,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,5572600.0,0.0,0.0,202859.0,11997.0,25.0,5.0,202834.0,11992.0
646,Ireland,1999,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,84400.0,0.0,0.0,0.0,82558.0,165110.0,6496.0,15540.0,76062.0,149570.0
647,Ireland,1999,Sugar Crops Primary,33800.0,0.0,0.0,0.0,0.0,1712100.0,0.0,506538.0,0.0,2.0,2.0,957.0,180.0,-955.0,-178.0
648,Ireland,1999,Vegetables Primary,7930.0,0.0,0.0,0.0,0.0,217172.0,0.0,6454759.0,0.0,39125.0,88895.0,88824.0,73587.0,-49699.0,15308.0
649,Ireland,2000,Crops Primary,309555.0,0.0,0.0,0.0,0.0,4003454.0,0.0,844150.0,0.0,178703.0,23447.0,458714.0,62697.0,-280011.0,-39250.0
650,Ireland,2000,Crops Processed,0.0,0.0,0.0,0.0,0.0,1167345.16,0.0,0.0,0.0,333593.4,241784.0,394246.98,107719.0,-60653.57999999996,134065.0
651,Ireland,2000,Fruit Primary,1572.0,0.0,0.0,0.0,0.0,19532.0,0.0,406474.0,0.0,2129.0,2006.0,50550.0,38378.0,-48421.0,-36372.0
652,Ireland,2000,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,8834400.0,0.0,0.0,734934.0,343009.0,15685.0,205805.0,719249.0,137204.0
653,Ireland,2000,Livestock primary,0.0,3467.0,0.0,0.0,14190000.0,784271.0,0.0,93546.0,0.0,56841.0,62043.0,9763.0,8159.0,47078.0,53884.0
654,Ireland,2000,Livestock processed,0.0,0.0,0.0,0.0,0.0,3439080.0,0.0,0.0,0.0,371846.0,717943.0,54818.0,101169.0,317028.0,616774.0
655,Ireland,2000,"Meat, Total",0.0,0.0,0.0,0.0,5120820.0,935580.0,0.0,0.0,149067.0,163998.0,373793.0,65925.0,109068.0,98073.0,264725.0
656,Ireland,2000,"Milk, Total",0.0,0.0,1177500.0,0.0,0.0,5159788.0,0.0,43820.0,0.0,94639.0,31956.0,259336.0,74410.0,-164697.0,-42454.0
657,Ireland,2000,"Oilcrops, Oil Equivalent",2700.0,0.0,0.0,0.0,0.0,8600.0,0.0,31852.0,0.0,1135.0,234.0,1627.0,321.0,-492.0,-87.0
658,Ireland,2000,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,14672.0,0.0,0.0,1394.0,2561.0,4825.0,4484.0,-3431.0,-1923.0
659,Ireland,2000,"Pulses, Total",1500.0,0.0,0.0,0.0,0.0,7700.0,0.0,94000.0,0.0,368.0,1949.0,47591.0,10480.0,-47223.0,-8531.0
660,Ireland,2000,"Roots and Tubers, Total",13500.0,0.0,0.0,0.0,0.0,454800.0,0.0,336889.0,0.0,3568.0,1091.0,42382.0,12320.0,-38814.0,-11229.0
661,Ireland,2000,Sheep and Goat Meat,0.0,0.0,0.0,0.0,4116600.0,82900.0,0.0,0.0,201.0,52630.0,151857.0,1621.0,3922.0,51009.0,147935.0
662,Ireland,2000,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,7563100.0,0.0,0.0,272423.0,15727.0,1014.0,176.0,271409.0,15551.0
663,Ireland,2000,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,78800.0,0.0,0.0,0.0,123151.0,225060.0,5871.0,11308.0,117280.0,213752.0
664,Ireland,2000,Sugar Crops Primary,32200.0,0.0,0.0,0.0,0.0,1829000.0,0.0,568012.0,0.0,0.0,0.0,267.0,295.0,-267.0,-295.0
665,Ireland,2000,Vegetables Primary,7464.0,0.0,0.0,0.0,0.0,232843.0,0.0,6215959.0,0.0,42167.0,82314.0,87123.0,70312.0,-44956.0,12002.0
666,Ireland,2001,Crops Primary,315055.0,0.0,0.0,0.0,0.0,3663662.0,0.0,747860.0,0.0,206984.0,25333.0,369794.0,51960.0,-162810.0,-26627.0
667,Ireland,2001,Crops Processed,0.0,0.0,0.0,0.0,0.0,1172621.42,0.0,0.0,0.0,315031.0,201711.0,570336.0,222107.0,-255305.0,-20396.0
668,Ireland,2001,Fruit Primary,1585.0,0.0,0.0,0.0,0.0,26040.0,0.0,576069.0,0.0,2659.0,2800.0,54096.0,42226.0,-51437.0,-39426.0
669,Ireland,2001,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,8868600.0,0.0,0.0,189805.0,131931.0,9432.0,276875.0,180373.0,-144944.0
670,Ireland,2001,Livestock primary,0.0,3579.0,0.0,0.0,14198300.0,769480.0,0.0,87748.0,0.0,46385.0,46050.0,7730.0,9496.0,38655.0,36554.0
671,Ireland,2001,Livestock processed,0.0,0.0,0.0,0.0,0.0,3409480.0,0.0,0.0,0.0,365820.0,766113.0,57154.0,97519.0,308666.0,668594.0
672,Ireland,2001,"Meat, Total",0.0,0.0,0.0,0.0,5239420.0,955480.0,0.0,0.0,147315.0,127456.0,256034.0,42663.0,127046.0,84793.0,128988.0
673,Ireland,2001,"Milk, Total",0.0,0.0,1182500.0,0.0,0.0,5381800.0,0.0,45512.0,0.0,72666.0,25232.0,198557.0,60611.0,-125891.0,-35379.0
674,Ireland,2001,"Oilcrops, Oil Equivalent",2400.0,0.0,0.0,0.0,0.0,7300.0,0.0,30417.0,0.0,562.0,125.0,1993.0,370.0,-1431.0,-245.0
675,Ireland,2001,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,14382.0,0.0,0.0,443.0,1129.0,7159.0,5879.0,-6716.0,-4750.0
676,Ireland,2001,"Pulses, Total",1900.0,0.0,0.0,0.0,0.0,9800.0,0.0,94429.0,0.0,338.0,1947.0,33951.0,8615.0,-33613.0,-6668.0
677,Ireland,2001,"Roots and Tubers, Total",14300.0,0.0,0.0,0.0,0.0,477600.0,0.0,333986.0,0.0,5187.0,1816.0,70308.0,18197.0,-65121.0,-16381.0
678,Ireland,2001,Sheep and Goat Meat,0.0,0.0,0.0,0.0,3902700.0,78100.0,0.0,0.0,200.0,67644.0,237369.0,1762.0,4607.0,65882.0,232762.0
679,Ireland,2001,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,7338100.0,0.0,0.0,61245.0,4139.0,607.0,101.0,60638.0,4038.0
680,Ireland,2001,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,86300.0,0.0,0.0,0.0,43834.0,94679.0,5117.0,10174.0,38717.0,84505.0
681,Ireland,2001,Sugar Crops Primary,31100.0,0.0,0.0,0.0,0.0,1498000.0,0.0,481672.0,0.0,60.0,9.0,361.0,370.0,-301.0,-361.0
682,Ireland,2001,Vegetables Primary,7934.0,0.0,0.0,0.0,0.0,250977.0,0.0,6731515.0,0.0,53798.0,109757.0,102038.0,81405.0,-48240.0,28352.0
683,Ireland,2002,Crops Primary,329056.0,0.0,0.0,0.0,0.0,3264870.0,0.0,661004.0,0.0,81170.0,11827.0,420427.0,53094.0,-339257.0,-41267.0
684,Ireland,2002,Crops Processed,0.0,0.0,0.0,0.0,0.0,1196442.9,0.0,0.0,0.0,354356.0,268318.0,766776.0,279369.0,-412420.0,-11051.0
685,Ireland,2002,Fruit Primary,1618.0,0.0,0.0,0.0,0.0,22691.0,0.0,567049.0,0.0,2964.0,2913.0,58411.0,50348.0,-55447.0,-47435.0
686,Ireland,2002,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,8854000.0,0.0,0.0,443163.0,173637.0,64706.0,159988.0,378457.0,13649.0
687,Ireland,2002,Livestock primary,0.0,3579.0,0.0,0.0,13089900.0,792333.0,0.0,93013.0,0.0,62646.0,60390.0,10559.0,14393.0,52087.0,45997.0
688,Ireland,2002,Livestock processed,0.0,0.0,0.0,0.0,0.0,3514260.0,0.0,0.0,0.0,346686.0,719759.0,47548.0,96886.0,299138.0,622873.0
689,Ireland,2002,"Meat, Total",0.0,0.0,0.0,0.0,4987820.0,896780.0,0.0,0.0,146891.0,131769.0,285322.0,42480.0,125384.0,89289.0,159938.0
690,Ireland,2002,"Milk, Total",0.0,0.0,1164100.0,0.0,0.0,5368000.0,0.0,46113.0,0.0,61770.0,23994.0,216547.0,65266.0,-154777.0,-41272.0
691,Ireland,2002,"Oilcrops, Oil Equivalent",2200.0,0.0,0.0,0.0,0.0,6700.0,0.0,30455.0,0.0,9.0,3.0,2198.0,572.0,-2189.0,-569.0
692,Ireland,2002,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,14598.0,0.0,0.0,331.0,701.0,9304.0,6719.0,-8973.0,-6018.0
693,Ireland,2002,"Pulses, Total",1700.0,0.0,0.0,0.0,0.0,8000.0,0.0,90000.0,0.0,108.0,174.0,20520.0,4738.0,-20412.0,-4564.0
694,Ireland,2002,"Roots and Tubers, Total",15400.0,0.0,0.0,0.0,0.0,518600.0,0.0,336753.0,0.0,3714.0,1416.0,67678.0,19113.0,-63964.0,-17697.0
695,Ireland,2002,Sheep and Goat Meat,0.0,0.0,0.0,0.0,3307500.0,66500.0,0.0,0.0,201.0,46529.0,154935.0,1614.0,4913.0,44915.0,150022.0
696,Ireland,2002,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,7217300.0,0.0,0.0,34635.0,2360.0,788.0,87.0,33847.0,2273.0
697,Ireland,2002,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,97200.0,0.0,0.0,0.0,34114.0,57414.0,1376.0,2928.0,32738.0,54486.0
698,Ireland,2002,Sugar Crops Primary,31300.0,0.0,0.0,0.0,0.0,1300700.0,0.0,415559.0,0.0,5.0,2.0,275.0,199.0,-270.0,-197.0
699,Ireland,2002,Vegetables Primary,7465.0,0.0,0.0,0.0,0.0,232944.0,0.0,6984692.0,0.0,56075.0,101972.0,114948.0,100880.0,-58873.0,1092.0
700,Ireland,2003,Crops Primary,331556.0,0.0,0.0,0.0,0.0,3652677.0,0.0,735644.0,0.0,135934.0,20736.0,617181.0,96971.0,-481247.0,-76235.0
701,Ireland,2003,Crops Processed,0.0,0.0,0.0,0.0,0.0,1113261.98,0.0,0.0,0.0,348123.0,312168.0,441946.0,241749.0,-93823.0,70419.0
702,Ireland,2003,Fruit Primary,1647.0,0.0,0.0,0.0,0.0,20897.0,0.0,574726.0,0.0,2251.0,2658.0,62386.0,63982.0,-60135.0,-61324.0
703,Ireland,2003,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,8801900.0,0.0,0.0,430639.0,232848.0,7063.0,221885.0,423576.0,10963.0
704,Ireland,2003,Livestock primary,0.0,3675.0,0.0,0.0,12629888.0,771348.0,0.0,86854.0,0.0,73990.0,101437.0,7622.0,17081.0,66368.0,84356.0
705,Ireland,2003,Livestock processed,0.0,0.0,0.0,0.0,0.0,3512400.0,0.0,0.0,0.0,415501.0,885418.0,69503.0,140434.0,345998.0,744984.0
706,Ireland,2003,"Meat, Total",0.0,0.0,0.0,0.0,4832214.0,913480.0,0.0,0.0,146201.0,128369.0,324167.0,48592.0,173524.0,79777.0,150643.0
707,Ireland,2003,"Milk, Total",0.0,0.0,1155600.0,0.0,0.0,5310140.0,0.0,45951.0,0.0,38453.0,19440.0,239977.0,96248.0,-201524.0,-76808.0
708,Ireland,2003,"Oilcrops, Oil Equivalent",2300.0,0.0,0.0,0.0,0.0,7200.0,0.0,31304.0,0.0,0.0,0.0,1615.0,483.0,-1615.0,-483.0
709,Ireland,2003,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,14550.0,0.0,0.0,164.0,331.0,7189.0,7549.0,-7025.0,-7218.0
710,Ireland,2003,"Pulses, Total",2800.0,0.0,0.0,0.0,0.0,13700.0,0.0,97000.0,0.0,106.0,286.0,18034.0,7234.0,-17928.0,-6948.0
711,Ireland,2003,"Roots and Tubers, Total",14200.0,0.0,0.0,0.0,0.0,488200.0,0.0,343803.0,0.0,16965.0,7524.0,57832.0,20144.0,-40867.0,-12620.0
712,Ireland,2003,Sheep and Goat Meat,0.0,0.0,0.0,0.0,3158900.0,63300.0,0.0,0.0,200.0,44186.0,179000.0,1468.0,6023.0,42718.0,172977.0
713,Ireland,2003,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,6856500.0,0.0,0.0,56495.0,4861.0,19314.0,2057.0,37181.0,2804.0
714,Ireland,2003,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,78500.0,0.0,0.0,0.0,46821.0,97041.0,1518.0,3856.0,45303.0,93185.0
715,Ireland,2003,Sugar Crops Primary,31500.0,0.0,0.0,0.0,0.0,1505200.0,0.0,477841.0,0.0,0.0,0.0,253.0,351.0,-253.0,-351.0
716,Ireland,2003,Vegetables Primary,7787.0,0.0,0.0,0.0,0.0,241713.0,0.0,7117711.0,0.0,55904.0,130528.0,116712.0,124784.0,-60808.0,5744.0
717,Ireland,2004,Crops Primary,337755.0,0.0,0.0,0.0,0.0,4362983.0,0.0,883521.0,0.0,80491.0,14657.0,446522.0,88098.0,-366031.0,-73441.0
718,Ireland,2004,Crops Processed,0.0,0.0,0.0,0.0,0.0,1117780.06,0.0,0.0,0.0,367900.0,321421.0,439607.0,274940.0,-71707.0,46481.0
719,Ireland,2004,Fruit Primary,1592.0,0.0,0.0,0.0,0.0,30915.0,0.0,711687.0,0.0,1292.0,1933.0,63467.0,73824.0,-62175.0,-71891.0
720,Ireland,2004,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,8747200.0,0.0,0.0,462869.0,264914.0,11474.0,240050.0,451395.0,24864.0
721,Ireland,2004,Livestock primary,0.0,3691.0,0.0,0.0,12616985.0,769791.0,0.0,86477.0,0.0,59781.0,133004.0,11652.0,18203.0,48129.0,114801.0
722,Ireland,2004,Livestock processed,0.0,0.0,0.0,0.0,0.0,3457920.0,0.0,0.0,0.0,435123.0,1067689.0,107977.0,184022.0,327146.0,883667.0
723,Ireland,2004,"Meat, Total",0.0,0.0,0.0,0.0,4624221.0,900755.0,0.0,0.0,146985.0,111336.0,371578.0,47255.0,203823.0,64081.0,167755.0
724,Ireland,2004,"Milk, Total",0.0,0.0,1156100.0,0.0,0.0,5267880.0,0.0,45566.0,0.0,58678.0,30518.0,147203.0,77769.0,-88525.0,-47251.0
725,Ireland,2004,"Oilcrops, Oil Equivalent",2200.0,0.0,0.0,0.0,0.0,6700.0,0.0,30455.0,0.0,835.0,299.0,510.0,201.0,325.0,98.0
726,Ireland,2004,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,14340.0,0.0,0.0,447.0,644.0,7267.0,15615.0,-6820.0,-14971.0
727,Ireland,2004,"Pulses, Total",2600.0,0.0,0.0,0.0,0.0,14400.0,0.0,106875.0,0.0,125.0,450.0,13015.0,6582.0,-12890.0,-6132.0
728,Ireland,2004,"Roots and Tubers, Total",13300.0,0.0,0.0,0.0,0.0,552200.0,0.0,415188.0,0.0,15366.0,5963.0,31531.0,18407.0,-16165.0,-12444.0
729,Ireland,2004,Sheep and Goat Meat,0.0,0.0,0.0,0.0,3565383.0,71800.0,0.0,0.0,201.0,49550.0,216257.0,2264.0,9576.0,47286.0,206681.0
730,Ireland,2004,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,6784700.0,0.0,0.0,75407.0,9376.0,31253.0,4498.0,44154.0,4878.0
731,Ireland,2004,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,65900.0,0.0,0.0,0.0,40304.0,100841.0,5208.0,13631.0,35096.0,87210.0
732,Ireland,2004,Sugar Crops Primary,31100.0,0.0,0.0,0.0,0.0,1861400.0,0.0,598521.0,0.0,0.0,0.0,445.0,618.0,-445.0,-618.0
733,Ireland,2004,Vegetables Primary,8131.0,0.0,0.0,0.0,0.0,239202.0,0.0,7503492.0,0.0,48965.0,120607.0,94185.0,123989.0,-45220.0,-3382.0
734,Ireland,2005,Crops Primary,307652.0,0.0,0.0,0.0,0.0,3320491.0,0.0,695818.0,0.0,188010.0,32256.0,495260.0,88817.0,-307250.0,-56561.0
735,Ireland,2005,Crops Processed,0.0,0.0,0.0,0.0,0.0,1178346.4,0.0,0.0,0.0,453039.0,374294.0,481982.0,312176.0,-28943.0,62118.0
736,Ireland,2005,Fruit Primary,1611.0,0.0,0.0,0.0,0.0,28024.0,0.0,690245.0,0.0,3343.0,5521.0,63398.0,75359.0,-60055.0,-69838.0
737,Ireland,2005,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,8765400.0,0.0,0.0,559257.0,267301.0,6068.0,249829.0,553189.0,17472.0
738,Ireland,2005,Livestock primary,0.0,3954.0,0.0,0.0,12277268.0,871068.0,0.0,95007.0,0.0,58449.0,127939.0,13200.0,21157.0,45249.0,106782.0
739,Ireland,2005,Livestock processed,0.0,0.0,0.0,0.0,0.0,3572350.0,0.0,0.0,0.0,426100.0,1106021.0,111569.0,167609.0,314531.0,938412.0
740,Ireland,2005,"Meat, Total",0.0,0.0,0.0,0.0,4431379.0,883980.0,0.0,0.0,147133.0,122149.0,424654.0,66057.0,257617.0,56092.0,167037.0
741,Ireland,2005,"Milk, Total",0.0,0.0,1055100.0,0.0,0.0,5061250.0,0.0,47969.0,0.0,62400.0,36340.0,199986.0,98950.0,-137586.0,-62610.0
742,Ireland,2005,"Oilcrops, Oil Equivalent",3700.0,0.0,0.0,0.0,0.0,14200.0,0.0,38378.0,0.0,75.0,28.0,773.0,274.0,-698.0,-246.0
743,Ireland,2005,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,14140.0,0.0,0.0,53.0,137.0,7568.0,15091.0,-7515.0,-14954.0
744,Ireland,2005,"Pulses, Total",3700.0,0.0,0.0,0.0,0.0,18900.0,0.0,101481.0,0.0,152.0,725.0,19623.0,7998.0,-19471.0,-7273.0
745,Ireland,2005,"Roots and Tubers, Total",11800.0,0.0,0.0,0.0,0.0,409200.0,0.0,346780.0,0.0,2396.0,1846.0,33402.0,19208.0,-31006.0,-17362.0
746,Ireland,2005,Sheep and Goat Meat,0.0,0.0,0.0,0.0,3613150.0,73300.0,0.0,0.0,203.0,53519.0,235890.0,1756.0,9941.0,51763.0,225949.0
747,Ireland,2005,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,6399500.0,0.0,0.0,75471.0,9938.0,24714.0,2925.0,50757.0,7013.0
748,Ireland,2005,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,55900.0,0.0,0.0,0.0,36626.0,92423.0,7002.0,18415.0,29624.0,74008.0
749,Ireland,2005,Sugar Crops Primary,31000.0,0.0,0.0,0.0,0.0,1380000.0,0.0,445161.0,0.0,0.0,0.0,321.0,416.0,-321.0,-416.0
750,Ireland,2005,Vegetables Primary,7354.0,0.0,0.0,0.0,0.0,247129.0,0.0,7854735.0,0.0,65386.0,158949.0,109855.0,145186.0,-44469.0,13763.0
751,Ireland,2006,Crops Primary,276852.0,0.0,0.0,0.0,0.0,2159301.0,0.0,712979.0,0.0,40501.0,8594.0,543900.0,109780.0,-503399.0,-101186.0
752,Ireland,2006,Crops Processed,0.0,0.0,0.0,0.0,0.0,959129.66,0.0,0.0,0.0,498838.0,390162.0,407062.0,295293.0,91776.0,94869.0
753,Ireland,2006,Fruit Primary,1623.0,0.0,0.0,0.0,0.0,31924.0,0.0,757723.0,0.0,6248.0,14124.0,78713.0,106741.0,-72465.0,-92617.0
754,Ireland,2006,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,8714600.0,0.0,0.0,612614.0,373295.0,6915.0,303174.0,605699.0,70121.0
755,Ireland,2006,Livestock primary,0.0,4133.0,0.0,0.0,12351018.0,880790.0,0.0,92347.0,0.0,58332.0,144035.0,10726.0,21400.0,47606.0,122635.0
756,Ireland,2006,Livestock processed,0.0,0.0,0.0,0.0,0.0,3538980.0,0.0,0.0,0.0,459413.0,1199679.0,105766.0,202638.0,353647.0,997041.0
757,Ireland,2006,"Meat, Total",0.0,0.0,0.0,0.0,4528859.0,873243.0,0.0,0.0,146903.0,129708.0,435214.0,64207.0,271235.0,65501.0,163979.0
758,Ireland,2006,"Milk, Total",0.0,0.0,1084700.0,0.0,0.0,5224390.0,0.0,48164.0,0.0,96454.0,37023.0,245420.0,96954.0,-148966.0,-59931.0
759,Ireland,2006,"Oilcrops, Oil Equivalent",5100.0,0.0,0.0,0.0,0.0,17900.0,0.0,35098.0,0.0,310.0,105.0,1233.0,837.0,-923.0,-732.0
760,Ireland,2006,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,14700.0,0.0,0.0,38.0,73.0,8736.0,37243.0,-8698.0,-37170.0
761,Ireland,2006,"Pulses, Total",4100.0,0.0,0.0,0.0,0.0,20000.0,0.0,104827.0,0.0,64.0,533.0,14919.0,5908.0,-14855.0,-5375.0
762,Ireland,2006,"Roots and Tubers, Total",11500.0,0.0,0.0,0.0,0.0,382900.0,0.0,332957.0,0.0,2489.0,2486.0,45326.0,29603.0,-42837.0,-27117.0
763,Ireland,2006,Sheep and Goat Meat,0.0,0.0,0.0,0.0,3487900.0,70300.0,0.0,0.0,202.0,52162.0,236484.0,2168.0,12816.0,49994.0,223668.0
764,Ireland,2006,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,5979900.0,0.0,0.0,144638.0,15195.0,47807.0,7404.0,96831.0,7791.0
765,Ireland,2006,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,68500.0,0.0,0.0,0.0,47437.0,128311.0,5435.0,14112.0,42002.0,114199.0
766,Ireland,2006,Sugar Crops Primary,1700.0,0.0,0.0,0.0,0.0,75600.0,0.0,444706.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0
767,Ireland,2006,Vegetables Primary,6971.0,0.0,0.0,0.0,0.0,231680.0,0.0,7698958.0,0.0,51100.0,168120.0,118239.0,168417.0,-67139.0,-297.0
768,Ireland,2007,Crops Primary,274345.0,0.0,0.0,0.0,0.0,2042602.0,0.0,714456.0,0.0,59929.0,16310.0,508872.0,142222.0,-448943.0,-125912.0
769,Ireland,2007,Crops Processed,0.0,0.0,0.0,0.0,0.0,972448.24,0.0,0.0,0.0,503426.0,445017.0,452581.0,372169.0,50845.0,72848.0
770,Ireland,2007,Fruit Primary,1609.0,0.0,0.0,0.0,0.0,28100.0,0.0,673997.0,0.0,9708.0,21893.0,95923.0,130752.0,-86215.0,-108859.0
771,Ireland,2007,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,8575100.0,0.0,0.0,708049.0,429368.0,20270.0,322886.0,687779.0,106482.0
772,Ireland,2007,Livestock primary,0.0,3710.0,0.0,0.0,12035700.0,809010.0,0.0,91265.0,0.0,60295.0,153865.0,12607.0,26133.0,47688.0,127732.0
773,Ireland,2007,Livestock processed,0.0,0.0,0.0,0.0,0.0,3595040.0,0.0,0.0,0.0,504609.0,1514671.0,116970.0,267799.0,387639.0,1246872.0
774,Ireland,2007,"Meat, Total",0.0,0.0,0.0,0.0,4477000.0,905809.0,0.0,0.0,148674.0,138729.0,498242.0,68203.0,310591.0,70526.0,187651.0
775,Ireland,2007,"Milk, Total",0.0,0.0,1089800.0,0.0,0.0,5224770.0,0.0,47942.0,0.0,135385.0,62785.0,245499.0,118399.0,-110114.0,-55614.0
776,Ireland,2007,"Oilcrops, Oil Equivalent",8200.0,0.0,0.0,0.0,0.0,31900.0,0.0,38902.0,0.0,13591.0,4143.0,30515.0,7062.0,-16924.0,-2919.0
777,Ireland,2007,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,14900.0,0.0,0.0,1111.0,2757.0,9940.0,47542.0,-8829.0,-44785.0
778,Ireland,2007,"Pulses, Total",2900.0,0.0,0.0,0.0,0.0,12800.0,0.0,91298.0,0.0,74.0,171.0,7635.0,5699.0,-7561.0,-5528.0
779,Ireland,2007,"Roots and Tubers, Total",11700.0,0.0,0.0,0.0,0.0,399000.0,0.0,341026.0,0.0,2797.0,3701.0,48469.0,37731.0,-45672.0,-34030.0
780,Ireland,2007,Sheep and Goat Meat,0.0,0.0,0.0,0.0,3263700.0,65800.0,0.0,0.0,202.0,47279.0,241481.0,2214.0,13721.0,45065.0,227760.0
781,Ireland,2007,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,5528900.0,0.0,0.0,68004.0,7385.0,60571.0,6995.0,7433.0,390.0
782,Ireland,2007,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,82600.0,0.0,0.0,0.0,68938.0,277375.0,8790.0,30686.0,60148.0,246689.0
